id,name,rating,genre,year,director,star,company,runtime
77469,Your Friends and Neighbors,R,Comedy,1998,Neil LaBute,Amy Brenneman,Polygram Filmed Entertainment,100.0
16148,Zero Effect,R,Comedy,1998,Jake Kasdan,Bill Pullman,Castle Rock Entertainment,116.0
31220,Krippendorf's Tribe,PG-13,Comedy,1998,Todd Holland,Richard Dreyfuss,Dreyfuss / James Productions,94.0
37900,Hell's Kitchen,R,Crime,1998,Tony Cinciripini,Rosanna Arquette,HK Film Corporation,95.0
17133,Homegrown,R,Comedy,1998,Stephen Gyllenhaal,Billy Bob Thornton,Lakeshore International,102.0
24525,Hurlyburly,R,Comedy,1998,Anthony Drazan,Sean Penn,FilmColony,122.0
12257,Home Fries,PG-13,Comedy,1998,Dean Parisot,Drew Barrymore,Baltimore Pictures,91.0
137818,Sweet Jane,Not Rated,Drama,1998,Joe Gayton,Samantha Mathis,NEO Motion Pictures,83.0
603,The Matrix,R,Action,1999,Lana Wachowski,Keanu Reeves,Warner Bros.,136.0
550,Fight Club,R,Drama,1999,David Fincher,Brad Pitt,Fox 2000 Pictures,139.0
1213,The Talented Mr. Ripley,R,Crime,1999,Anthony Minghella,Matt Damon,Miramax,139.0
564,The Mummy,PG-13,Action,1999,Stephen Sommers,Brendan Fraser,Universal Pictures,124.0
2105,American Pie,R,Comedy,1999,Paul Weitz,Jason Biggs,Universal Pictures,95.0
497,The Green Mile,R,Crime,1999,Frank Darabont,Tom Hanks,Castle Rock Entertainment,189.0
14,American Beauty,R,Drama,1999,Sam Mendes,Kevin Spacey,Dreamworks Pictures,122.0
1893,Star Wars: Episode I - The Phantom Menace,PG,Action,1999,George Lucas,Ewan McGregor,Lucasfilm,136.0
4951,10 Things I Hate About You,PG-13,Comedy,1999,Gil Junger,Heath Ledger,Touchstone Pictures,97.0
745,The Sixth Sense,PG-13,Drama,1999,M. Night Shyamalan,Bruce Willis,Hollywood Pictures,107.0
817,Austin Powers: the Spy Who Shagged Me,PG-13,Action,1999,Jay Roach,Mike Myers,New Line Cinema,95.0
1542,Office Space,R,Comedy,1999,Mike Judge,Ron Livingston,Twentieth Century Fox,89.0
926,Galaxy Quest,PG,Adventure,1999,Dean Parisot,Tim Allen,Dreamworks Pictures,102.0
509,Notting Hill,PG-13,Comedy,1999,Roger Michell,Hugh Grant,Polygram Filmed Entertainment,124.0
796,Cruel Intentions,R,Drama,1999,Roger Kumble,Sarah Michelle Gellar,Columbia Pictures,97.0
2667,The Blair Witch Project,R,Horror,1999,Daniel Myrick,Heather Donahue,Haxan Films,81.0
1443,The Virgin Suicides,R,Drama,1999,Sofia Coppola,Kirsten Dunst,American Zoetrope,97.0
334,Magnolia,R,Drama,1999,Paul Thomas Anderson,Tom Cruise,Ghoulardi Film Company,188.0
3558,"Girl, Interrupted",R,Biography,1999,James Mangold,Winona Ryder,Columbia Pictures,127.0
10137,Stuart Little,PG,Adventure,1999,Rob Minkoff,Michael J. Fox,Columbia Pictures,84.0
8914,Deep Blue Sea,R,Action,1999,Renny Harlin,Thomas Jane,Warner Bros.,105.0
8374,The Boondock Saints,R,Action,1999,Troy Duffy,Willem Dafoe,Franchise Pictures,108.0
14709,Varsity Blues,R,Comedy,1999,Brian Robbins,James Van Der Beek,MTV Films,106.0
10314,She's All That,PG-13,Comedy,1999,Robert Iscove,Freddie Prinze Jr.,Miramax,95.0
2668,Sleepy Hollow,R,Fantasy,1999,Tim Burton,Johnny Depp,Paramount Pictures,105.0
9825,Lake Placid,R,Action,1999,Steve Miner,Bridget Fonda,Fox 2000 Pictures,82.0
863,Toy Story 2,G,Animation,1999,John Lasseter,Tom Hanks,Pixar Animation Studios,92.0
1832,Dogma,R,Adventure,1999,Kevin Smith,Ben Affleck,View Askew Productions,130.0
37135,Tarzan,G,Animation,1999,Chris Buck,Tony Goldwyn,Walt Disney Pictures,88.0
9451,Election,R,Comedy,1999,Alexander Payne,Matthew Broderick,Bona Fide Productions,103.0
492,Being John Malkovich,R,Comedy,1999,Spike Jonze,John Cusack,Astralwerks,113.0
10386,The Iron Giant,PG,Animation,1999,Brad Bird,Eli Marienthal,Warner Bros.,86.0
36643,The World Is Not Enough,PG-13,Action,1999,Michael Apted,Pierce Brosnan,Danjaq,128.0
26338,Romance,Unrated,Drama,1999,Catherine Breillat,Caroline Ducey,Flach Film,84.0
9824,Mystery Men,PG-13,Action,1999,Kinka Usher,Ben Stiller,Universal Pictures,121.0
8487,Wild Wild West,PG-13,Action,1999,Barry Sonnenfeld,Will Smith,Peters Entertainment,106.0
9032,Big Daddy,PG-13,Comedy,1999,Dennis Dugan,Adam Sandler,Jack Giarraputo Productions,93.0
622,The Ninth Gate,R,Mystery,1999,Roman Polanski,Johnny Depp,Artisan Entertainment,133.0
10398,Double Jeopardy,R,Crime,1999,Bruce Beresford,Ashley Judd,Paramount Pictures,105.0
9008,The Insider,R,Biography,1999,Michael Mann,Russell Crowe,Touchstone Pictures,157.0
10402,Deuce Bigalow: Male Gigolo,R,Comedy,1999,Mike Mitchell,Rob Schneider,Happy Madison Productions,88.0
1911,The 13th Warrior,R,Action,1999,John McTiernan,Antonio Banderas,Touchstone Pictures,102.0
9487,Life,R,Comedy,1999,Ted Demme,Eddie Murphy,Imagine Entertainment,108.0
9946,End of Days,R,Action,1999,Peter Hyams,Arnold Schwarzenegger,Beacon Communications,122.0
913,The Thomas Crown Affair,R,Crime,1999,John McTiernan,Pierce Brosnan,United Artists,113.0
10490,Drop Dead Gorgeous,PG-13,Comedy,1999,Michael Patrick Jann,Kirsten Dunst,New Line Cinema,97.0
226,Boys Don't Cry,R,Biography,1999,Kimberly Peirce,Hilary Swank,Fox Searchlight Pictures,118.0
8224,8MM,R,Crime,1999,Joel Schumacher,Nicolas Cage,Columbia Pictures,123.0
11377,House on Haunted Hill,R,Crime,1999,William Malone,Geoffrey Rush,Dark Castle Entertainment,93.0
20770,But I'm a Cheerleader,R,Comedy,1999,Jamie Babbit,Natasha Lyonne,Cheerleader LLC,85.0
11355,Never Been Kissed,PG-13,Comedy,1999,Raja Gosnell,Drew Barrymore,Fox 2000 Pictures,107.0
18892,Jawbreaker,R,Comedy,1999,Darren Stein,Rose McGowan,Crossroads Films,87.0
9481,The Bone Collector,R,Crime,1999,Phillip Noyce,Denzel Washington,Columbia Pictures,118.0
9563,Any Given Sunday,R,Drama,1999,Oliver Stone,Al Pacino,Warner Bros.,162.0
28029,A Walk on the Moon,R,Drama,1999,Tony Goldwyn,Diane Lane,Miramax,107.0
10279,Summer of Sam,R,Crime,1999,Spike Lee,John Leguizamo,Touchstone Pictures,142.0
1715,The Cider House Rules,PG-13,Drama,1999,Lasse Hallström,Tobey Maguire,FilmColony,126.0
13466,October Sky,PG,Biography,1999,Joe Johnston,Jake Gyllenhaal,Universal Pictures,108.0
11618,The Haunting,PG-13,Fantasy,1999,Jan de Bont,Liam Neeson,Dreamworks Pictures,113.0
1946,eXistenZ,R,Horror,1999,David Cronenberg,Jude Law,Dimension Films,97.0
10390,For Love of the Game,PG-13,Drama,1999,Sam Raimi,Kevin Costner,Universal Pictures,137.0
8649,Bringing Out the Dead,R,Drama,1999,Martin Scorsese,Nicolas Cage,De Fina-Cappa,121.0
6415,Three Kings,R,Action,1999,David O. Russell,George Clooney,Warner Bros.,114.0
9430,Go,R,Comedy,1999,Doug Liman,Sarah Polley,Columbia Pictures,102.0
2112,Payback,R,Action,1999,Brian Helgeland,Mel Gibson,Icon Entertainment International,100.0
9473,"South Park: Bigger, Longer & Uncut",R,Animation,1999,Trey Parker,Trey Parker,Scott Rudin Productions,81.0
404,The Straight Story,G,Biography,1999,David Lynch,Richard Farnsworth,Asymmetrical Productions,112.0
6552,Idle Hands,R,Comedy,1999,Rodman Flender,Devon Sawa,Columbia Pictures,92.0
11353,Bowfinger,PG-13,Comedy,1999,Frank Oz,Steve Martin,Universal Pictures,97.0
9781,Detroit Rock City,R,Comedy,1999,Adam Rifkin,Edward Furlong,New Line Cinema,95.0
2275,The General's Daughter,R,Crime,1999,Simon West,John Travolta,Paramount Pictures,116.0
10047,The Messenger: The Story of Joan of Arc,R,Adventure,1999,Luc Besson,Milla Jovovich,Columbia Pictures,148.0
1850,Man on the Moon,R,Biography,1999,Milos Forman,Jim Carrey,Universal Pictures,118.0
29698,Ratcatcher,Not Rated,Drama,1999,Lynne Ramsay,Tommy Flanagan,Pathé Pictures International,94.0
10212,Ravenous,R,Adventure,1999,Antonia Bird,Guy Pearce,ETIC Films,101.0
1844,Entrapment,PG-13,Action,1999,Jon Amiel,Sean Connery,Twentieth Century Fox,113.0
10399,Mansfield Park,PG-13,Comedy,1999,Patricia Rozema,Frances O'Connor,Arts Council of England,112.0
11601,Stir of Echoes,R,Horror,1999,David Koepp,Kevin Bacon,Artisan Entertainment,99.0
35717,Pola X,Not Rated,Drama,1999,Leos Carax,Guillaume Depardieu,ARD Degeto Film,134.0
4816,Ghost Dog: The Way of the Samurai,R,Action,1999,Jim Jarmusch,Forest Whitaker,Pandora Filmproduktion,116.0
10342,Teaching Mrs. Tingle,PG-13,Comedy,1999,Kevin Williamson,Helen Mirren,Miramax,96.0
2277,Bicentennial Man,PG,Comedy,1999,Chris Columbus,Robin Williams,1492 Pictures,132.0
4806,Runaway Bride,PG,Comedy,1999,Garry Marshall,Julia Roberts,Paramount Pictures,116.0
1090,The Thirteenth Floor,R,Mystery,1999,Josef Rusnak,Craig Bierko,Columbia Pictures,100.0
332,Inspector Gadget,PG,Action,1999,David Kellogg,Matthew Broderick,Walt Disney Pictures,78.0
1073,Arlington Road,R,Action,1999,Mark Pellington,Jeff Bridges,Screen Gems,117.0
10400,The Hurricane,R,Biography,1999,Norman Jewison,Denzel Washington,Azoff Entertainment,146.0
99,All About My Mother,R,Drama,1999,Pedro Almodóvar,Cecilia Roth,El Deseo,101.0
14429,Drive Me Crazy,PG-13,Comedy,1999,John Schultz,Melissa Joan Hart,Twentieth Century Fox,91.0
11001,Blue Streak,PG-13,Action,1999,Les Mayfield,Martin Lawrence,Columbia Pictures,93.0
10388,The Limey,R,Crime,1999,Steven Soderbergh,Terence Stamp,Artisan Entertainment,89.0
10207,Message in a Bottle,PG-13,Drama,1999,Luis Mandoki,Kevin Costner,Warner Bros.,126.0
10307,Stigmata,R,Horror,1999,Rupert Wainwright,Patricia Arquette,Metro-Goldwyn-Mayer (MGM),103.0
10210,A Midsummer Night's Dream,PG-13,Comedy,1999,Michael Hoffman,Kevin Kline,Fox Searchlight Pictures,116.0
18417,The Other Sister,PG-13,Comedy,1999,Garry Marshall,Juliette Lewis,Mandeville Films,129.0
9535,Analyze This,R,Comedy,1999,Harold Ramis,Robert De Niro,Village Roadshow Pictures,103.0
11129,Human Traffic,R,Comedy,1999,Justin Kerrigan,John Simm,Irish Screen,99.0
17707,Brokedown Palace,PG-13,Drama,1999,Jonathan Kaplan,Claire Danes,Fox 2000 Pictures,100.0
9423,Virus,R,Action,1999,John Bruno,Jamie Lee Curtis,Mutual Film Company,99.0
13824,Superstar,PG-13,Comedy,1999,Bruce McCulloch,Molly Shannon,Broadway Pictures,81.0
16162,The Best Man,R,Comedy,1999,Malcolm D. Lee,Taye Diggs,40 Acres & A Mule Filmworks,120.0
16406,Dick,PG-13,Comedy,1999,Andrew Fleming,Kirsten Dunst,Canal+ Droits Audiovisuels,94.0
42739,The War Zone,R,Drama,1999,Tim Roth,Ray Winstone,Channel Four Films,98.0
10354,True Crime,R,Crime,1999,Clint Eastwood,Clint Eastwood,Warner Bros.,127.0
12524,Titus,R,Drama,1999,Julie Taymor,Anthony Hopkins,Clear Blue Sky Productions,162.0
1641,Forces of Nature,PG-13,Comedy,1999,Bronwen Hughes,Sandra Bullock,Dreamworks Pictures,105.0
18212,Better Than Chocolate,R,Comedy,1999,Anne Wheeler,Wendy Crewson,British Columbia Film,101.0
14484,Body Shots,R,Drama,1999,Michael Cristofer,Joe Basile,New Line Cinema,106.0
10397,Angela's Ashes,R,Biography,1999,Alan Parker,Emily Watson,David Brown Productions,145.0
10366,Universal Soldier: the Return,R,Action,1999,Mic Rodgers,Jean-Claude Van Damme,TriStar Pictures,83.0
1439,Anna and the King,PG-13,Drama,1999,Andy Tennant,Jodie Foster,Fox 2000 Pictures,148.0
65296,Humanity,Not Rated,Drama,1999,Bruno Dumont,Emmanuel Schotté,3B Productions,141.0
20024,The End of the Affair,R,Drama,1999,Neil Jordan,Ralph Fiennes,Columbia Pictures,102.0
15198,"Mystery, Alaska",R,Comedy,1999,Jay Roach,Russell Crowe,Baldwin/Cohen Productions,119.0
22345,Baby Geniuses,PG,Comedy,1999,Bob Clark,Kathleen Turner,Crystal Sky Worldwide,97.0
9849,My Favorite Martian,PG,Comedy,1999,Donald Petrie,Christopher Lloyd,Walt Disney Pictures,94.0
14626,Beau travail,Unrated,Drama,1999,Claire Denis,Denis Lavant,La Sept-Arte,92.0
21349,Anywhere But Here,PG-13,Comedy,1999,Wayne Wang,Susan Sarandon,Fox 2000 Pictures,114.0
22267,Ride with the Devil,R,Drama,1999,Ang Lee,Tobey Maguire,Universal Pictures,138.0
15256,200 Cigarettes,R,Comedy,1999,Risa Bramon Garcia,Ben Affleck,Dogstar Films,101.0
11374,Edtv,PG-13,Comedy,1999,Ron Howard,Matthew McConaughey,Imagine Entertainment,122.0
17771,Sunshine,R,Drama,1999,István Szabó,Ralph Fiennes,Alliance Atlantis Communications,181.0
12618,Random Hearts,R,Drama,1999,Sydney Pollack,Harrison Ford,Columbia Pictures,133.0
10154,Mickey Blue Eyes,PG-13,Comedy,1999,Kelly Makin,Hugh Grant,Castle Rock Entertainment,102.0
9564,Asterix and Obelix vs. Caesar,Not Rated,Adventure,1999,Claude Zidi,Christian Clavier,AMLF,109.0
49948,Fantasia 2000,G,Animation,1999,Directors,James Levine,Walt Disney Pictures,75.0
7341,The Rage: Carrie 2,R,Horror,1999,Katt Shea,Emily Bergl,United Artists,104.0
2900,The Astronaut's Wife,R,Drama,1999,Rand Ravich,Charlize Theron,New Line Cinema,109.0
10208,Muppets from Space,G,Adventure,1999,Tim Hill,Dave Goelz,Jim Henson Pictures,87.0
43423,The Wind Will Carry Us,Not Rated,Drama,1999,Abbas Kiarostami,Behzad Dorani,MK2 Productions,118.0
18681,Eye of the Beholder,R,Drama,1999,Stephan Elliott,Ewan McGregor,Ambridge Film Partnership,109.0
16158,The Wood,R,Comedy,1999,Rick Famuyiwa,Elayn J. Taylor,Bona Fide Productions,106.0
31582,Flawless,R,Comedy,1999,Joel Schumacher,Robert De Niro,Tribeca Productions,112.0
15122,Love Stinks,R,Comedy,1999,Jeff Franklin,French Stewart,Baumgarten-Prophet Entertainment,94.0
12596,Pushing Tin,R,Comedy,1999,Mike Newell,John Cusack,3 Miles Apart Productions Ltd.,124.0
16112,The Adventures of Elmo in Grouchland,G,Adventure,1999,Gary Halvorson,Kevin Clash,Jim Henson Pictures,73.0
28902,In Dreams,R,Drama,1999,Neil Jordan,Annette Bening,Amblin Entertainment,100.0
46435,Topsy-Turvy,R,Biography,1999,Mike Leigh,Jim Broadbent,Goldwyn Films,160.0
12117,Instinct,R,Drama,1999,Jon Turteltaub,Anthony Hopkins,Spyglass Entertainment,126.0
17709,Dudley Do-Right,PG,Comedy,1999,Hugh Wilson,Brendan Fraser,Universal Pictures,77.0
30943,The Deep End of the Ocean,PG-13,Drama,1999,Ulu Grosbard,Michelle Pfeiffer,Columbia Pictures,106.0
14578,Outside Providence,R,Comedy,1999,Michael Corrente,Shawn Hatosy,Miramax,96.0
4291,Kikujiro,PG-13,Drama,1999,Takeshi Kitano,Takeshi Kitano,Bandai Visual Company,122.0
16172,Simply Irresistible,PG-13,Comedy,1999,Mark Tarlov,Sarah Michelle Gellar,New Regency Productions,96.0
10643,Godzilla 2000: Millennium,PG,Action,1999,Takao Okawara,Takehiro Murata,Toho Pictures,99.0
12220,The Story of Us,R,Comedy,1999,Rob Reiner,Bruce Willis,Castle Rock Entertainment,95.0
10557,East Is East,R,Comedy,1999,Damien O'Donnell,Om Puri,FilmFour,96.0
12599,Pokémon the Movie 2000,G,Animation,1999,Michael Haigney,Veronica Taylor,4 Kids Entertainment,99.0
9684,Sweet and Lowdown,PG-13,Comedy,1999,Woody Allen,Sean Penn,Sweetland Films,95.0
10496,Bats,PG-13,Horror,1999,Louis Morneau,Lou Diamond Phillips,Destination Films,91.0
15556,At First Sight,PG-13,Drama,1999,Irwin Winkler,Val Kilmer,Metro-Goldwyn-Mayer (MGM),128.0
24137,An Ideal Husband,PG-13,Comedy,1999,Oliver Parker,Rupert Everett,Arts Council of England,97.0
25896,Coming Soon,R,Comedy,1999,Colette Burson,Bonnie Root,Bandeira Entertainment,96.0
10368,Tea with Mussolini,PG,Comedy,1999,Franco Zeffirelli,Maggie Smith,Medusa Film,117.0
45712,Gloria,R,Crime,1999,Sidney Lumet,Sharon Stone,Columbia Pictures,108.0
9465,Cookie's Fortune,PG-13,Comedy,1999,Robert Altman,Glenn Close,Elysian Dreams,118.0
42881,Julien Donkey-Boy,R,Comedy,1999,Harmony Korine,Ewen Bremner,391 Productions,94.0
10563,Three to Tango,PG-13,Comedy,1999,Damon Santostefano,Neve Campbell,Warner Bros.,98.0
30237,Onegin,R,Drama,1999,Martha Fiennes,Ralph Fiennes,7 Arts International,106.0
823,Jin-Roh: The Wolf Brigade,R,Animation,1999,Hiroyuki Okiura,Michael Dobson,Bandai Visual Company,102.0
24071,Mumford,R,Comedy,1999,Lawrence Kasdan,Loren Dean,Touchstone Pictures,112.0
10350,Wing Commander,PG-13,Action,1999,Chris Roberts,Freddie Prinze Jr.,Centurion,100.0
9455,The Corruptor,R,Action,1999,James Foley,Chow Yun-Fat,New Line Cinema,110.0
10219,Snow Falling on Cedars,PG-13,Drama,1999,Scott Hicks,Ethan Hawke,Universal Pictures,127.0
26149,Music of the Heart,PG,Drama,1999,Wes Craven,Meryl Streep,Craven-Maddalena Films,124.0
31342,The Love Letter,PG-13,Comedy,1999,Peter Ho-Sun Chan,Kate Capshaw,Dreamworks Pictures,88.0
2020,The Bachelor,PG-13,Comedy,1999,Gary Sinyor,Chris O'Donnell,New Line Cinema,101.0
22314,In Too Deep,R,Crime,1999,Michael Rymer,Omar Epps,Dimension Films,95.0
38809,Black & White,R,Crime,1999,James Toback,Ben Stiller,Bigel / Mailer Films,98.0
31306,Crazy in Alabama,PG-13,Comedy,1999,Antonio Banderas,Melanie Griffith,Columbia Pictures,111.0
39964,Lost & Found,PG-13,Comedy,1999,Jeff Pollack,David Spade,Alcon Entertainment,100.0
798383,The Piano Player,Not Rated,Romance,1999,Rolf Schübel,Joachim Król,Studio Hamburg Filmproduktion,112.0
16379,The Mod Squad,R,Action,1999,Scott Silver,Claire Danes,Metro-Goldwyn-Mayer (MGM),92.0
18621,Best Laid Plans,R,Crime,1999,Mike Barker,Alessandro Nivola,Dogstar Films,92.0
20761,Play It to the Bone,R,Comedy,1999,Ron Shelton,Woody Harrelson,Play It Inc.,124.0
2290,Jakob the Liar,PG-13,Drama,1999,Peter Kassovitz,Robin Williams,Columbia Pictures,120.0
32274,Cradle Will Rock,R,Drama,1999,Tim Robbins,Hank Azaria,Cradle Productions Inc.,132.0
10381,Plunkett & Macleane,R,Action,1999,Jake Scott,Robert Carlyle,Arts Council of England,99.0
12479,Breakfast of Champions,R,Comedy,1999,Alan Rudolph,Bruce Willis,Flying Heart Films,110.0
28519,The Winslow Boy,G,Drama,1999,David Mamet,Rebecca Pidgeon,Winslow Partners Ltd.,104.0
27141,Liberty Heights,R,Comedy,1999,Barry Levinson,Adrien Brody,Baltimore Pictures,127.0
11489,Rosetta,R,Drama,1999,Jean-Pierre Dardenne,Émilie Dequenne,ARP Sélection,95.0
1812,Trick,R,Comedy,1999,Jim Fall,Christian Campbell,Good Machine,89.0
22908,A Room for Romeo Brass,R,Comedy,1999,Shane Meadows,Martin Arrowsmith,Alliance Atlantis Communications,90.0
46991,An Affair of Love,R,Drama,1999,Frédéric Fonteyne,Nathalie Baye,Artémis Productions,80.0
15059,The Loss of Sexual Innocence,R,Drama,1999,Mike Figgis,Julian Sands,Newmarket Capital Group,106.0
2211,Aimee & Jaguar,Not Rated,Biography,1999,Max Färberböck,Maria Schrader,Senator Film Produktion,125.0
8970,The Out-of-Towners,PG-13,Comedy,1999,Sam Weisman,Steve Martin,Cherry Alley Productions,90.0
54933,A Map of the World,R,Drama,1999,Scott Elliott,Sigourney Weaver,Cinerenta Medienbeteiligungs KG,125.0
21719,The Minus Man,R,Crime,1999,Hampton Fancher,Owen Wilson,Shooting Gallery,111.0
14005,Terror Firmer,R,Comedy,1999,Lloyd Kaufman,Will Keenan,Santa Monica Holdings,124.0
11332,8 ½ Women,R,Comedy,1999,Peter Greenaway,John Standing,Woodline Productions,118.0
47288,The King and I,G,Animation,1999,Richard Rich,Miranda Richardson,Morgan Creek Entertainment,87.0
25636,Jesus' Son,R,Drama,1999,Alison Maclean,Billy Crudup,Evenstar Films,107.0
24066,"Happy, Texas",PG-13,Comedy,1999,Mark Illsley,Jeremy Northam,Marked Entertainment,98.0
10401,La fille sur le pont,R,Comedy,1999,Patrice Leconte,Vanessa Paradis,Canal+,90.0
53151,Joe the King,R,Crime,1999,Frank Whaley,Noah Fleiss,49th Parallel Productions,93.0
786,Almost Famous,R,Adventure,2000,Cameron Crowe,Billy Crudup,Columbia Pictures,122.0
1359,American Psycho,R,Comedy,2000,Mary Harron,Christian Bale,Am Psycho Productions,101.0
16219,Gladiator,R,Action,1992,Rowdy Herrington,James Marshall,Columbia Pictures,101.0
107,Snatch,R,Comedy,2000,Guy Ritchie,Jason Statham,Columbia Pictures,102.0
641,Requiem for a Dream,Unrated,Drama,2000,Darren Aronofsky,Ellen Burstyn,Artisan Entertainment,102.0
77,Memento,R,Mystery,2000,Christopher Nolan,Guy Pearce,Newmarket Capital Group,113.0
10867,Malena,R,Comedy,2000,Giuseppe Tornatore,Monica Bellucci,Medusa Film,108.0
8358,Cast Away,PG-13,Adventure,2000,Robert Zemeckis,Tom Hanks,Twentieth Century Fox,143.0
4247,Scary Movie,R,Comedy,2000,Keenen Ivory Wayans,Anna Faris,Dimension Films,88.0
2133,The Perfect Storm,PG-13,Action,2000,Wolfgang Petersen,George Clooney,Warner Bros.,130.0
6282,Coyote Ugly,PG-13,Comedy,2000,David McNally,Piper Perabo,Touchstone Pictures,100.0
36657,X-Men,PG-13,Action,2000,Bryan Singer,Patrick Stewart,Twentieth Century Fox,104.0
5551,Space Cowboys,PG-13,Action,2000,Clint Eastwood,Clint Eastwood,Clipsal Films,130.0
2024,The Patriot,R,Action,2000,Roland Emmerich,Mel Gibson,Columbia Pictures,165.0
462,Erin Brockovich,R,Biography,2000,Steven Soderbergh,Julia Roberts,Universal Pictures,131.0
9741,Unbreakable,PG-13,Drama,2000,M. Night Shyamalan,Bruce Willis,Touchstone Pictures,106.0
4327,Charlie's Angels,PG-13,Action,2000,McG,Cameron Diaz,Columbia Pictures,98.0
9285,Road Trip,R,Comedy,2000,Todd Phillips,Breckin Meyer,Dreamworks Pictures,93.0
1907,The Beach,R,Adventure,2000,Danny Boyle,Leonardo DiCaprio,Figment Films,119.0
1588,Bring It on,PG-13,Comedy,2000,Peyton Reed,Kirsten Dunst,Beacon Communications,98.0
10637,Remember the Titans,PG,Biography,2000,Boaz Yakin,Denzel Washington,Jerry Bruckheimer Films,113.0
955,Mission: Impossible II,PG-13,Action,2000,John Woo,Tom Cruise,Paramount Pictures,123.0
134,"O Brother, Where Art Thou?",PG-13,Adventure,2000,Joel Coen,George Clooney,Touchstone Pictures,107.0
8452,The 6th Day,PG-13,Action,2000,Roger Spottiswoode,Arnold Schwarzenegger,Phoenix Pictures,123.0
7443,Chicken Run,G,Animation,2000,Peter Lord,Mel Gibson,Aardman Animations,84.0
8843,The Cell,R,Crime,2000,Tarsem Singh,Jennifer Lopez,New Line Cinema,107.0
9532,Final Destination,R,Horror,2000,James Wong,Devon Sawa,New Line Cinema,98.0
